,Kruskal weight,Cut edge count,Polsby-Popper,Conformal Polsby-Popper,Total perimeter,Total conformal perimeter,Total conformal linear perimeter,County edges,avg slack,avg root phi
0,Standard ReCom,1732,0.15535714941297288,0.21464188317499308,48.56750424144312,55055.77633938646,46677.231202499825,188,0.16791162662289427,2655.6791079959567
1,Standard ReCom,1744,0.15558218378833766,0.2124682910616258,48.56491100790096,55424.226868624486,46956.26746495601,194,0.1673378884332858,2679.3688683344835
2,Standard ReCom,1787,0.15054371695021898,0.20649021917152272,49.16628997325376,56456.04873792862,47765.21027780658,198,0.1672917716164685,2688.075895009761
3,Standard ReCom,1787,0.14966413349674637,0.2067526743985034,49.091234994680285,56388.39200224258,47671.83824663324,195,0.16819305926242384,2694.493396422417
4,Standard ReCom,1777,0.1510765610485349,0.2083208932758679,48.93843314546985,55974.635572306805,47285.58768717574,198,0.16832689104586215,2693.353375710343
5,Standard ReCom,1787,0.14960182020153906,0.20469772671198866,49.423135076313145,56287.758076635444,47593.383842358235,195,0.16832681843315905,2683.448169296643
6,Standard ReCom,1821,0.14494632191587317,0.19423564846592226,50.414673832832186,57207.77996984978,48430.1333705878,203,0.16716227061984112,2650.808926290551
7,Standard ReCom,1819,0.14299860423774655,0.2017185905827714,50.44612144034541,57415.186295132946,48649.87810006834,205,0.1654450778002079,2653.59618357764
8,Standard ReCom,1748,0.14659636659682934,0.21141496630497075,49.636159998223825,55745.65556450628,47262.59591063685,198,0.1671316412337213,2610.4814485425063
9,Standard ReCom,1727,0.14946325674570166,0.2177775805629628,49.022520182753496,55416.45873465898,46975.70948491213,198,0.166741735160617,2636.7120123988325
10,Standard ReCom,1728,0.14956511187435556,0.21887718110621107,49.18980943145634,55506.86076872885,47069.22147046475,197,0.16665737587928772,2635.721350751045
11,Standard ReCom,1711,0.150395117959433,0.22272090912345574,49.186735277915126,55082.40797308962,46609.468837712,201,0.16952178893032843,2540.180278732445
12,Standard ReCom,1744,0.1448821545025253,0.21454775129967582,50.079050158030206,56470.15344382635,47908.99077809918,205,0.16677149686284795,2545.128626418772
13,Standard ReCom,1737,0.14387507090853868,0.21351595734733606,49.759108752370686,56187.23951240421,47698.865303876795,205,0.16597002959110863,2557.169736150526
14,Standard ReCom,1716,0.1412825238106603,0.2142700426357287,50.30255827054699,56082.235384394546,47649.8074108748,199,0.16727181497986127,2471.6364804007267
15,Standard ReCom,1701,0.14446344276938294,0.22315694548390375,49.39581819731876,55316.74927593064,46961.72724115264,201,0.16673143988738878,2487.2795468540944
16,Standard ReCom,1644,0.1544983975429285,0.24290590509017804,48.669453181737396,53473.49766301743,45372.14259591823,197,0.1678004761526934,2461.876263924954
17,Standard ReCom,1732,0.149883168274447,0.23445667408685336,49.24322556857875,56212.46796206451,47706.289763826615,204,0.167274058868065,2616.9076542221883
18,Standard ReCom,1784,0.14900214636986409,0.2330872813337969,49.51662750526232,56442.090112619684,48010.55302001994,203,0.16439174715752342,2717.72817065245
19,Standard ReCom,1727,0.15170665461792662,0.2373720911388703,49.147106300008005,54744.41101546589,46540.949644546614,198,0.16609423185417632,2622.4960435005405
20,Standard ReCom,1663,0.16274118480767052,0.24634566278855666,47.727171333700355,53572.656679650296,45439.31408114874,197,0.1701315726916114,2614.6993495401566
21,Standard ReCom,1633,0.16595294886266673,0.253737985109738,47.08060384157583,52125.65691984447,44412.96649364194,187,0.1651507331127628,2628.260903757595
22,Standard ReCom,1663,0.1610755000907152,0.24336618206822844,48.78715476995956,53125.89704253003,45365.775489613305,191,0.16279109455794352,2593.8472141587663
23,Standard ReCom,1671,0.16192710004925004,0.24683485974686872,48.86106084101011,53146.04688502852,45368.41693399727,191,0.16326281245771918,2582.529628228655
24,Standard ReCom,1694,0.16211219101103191,0.24046627028631232,48.83350944822465,53496.9266130047,45773.63514589286,201,0.16054330047333623,2625.608388918129
25,Standard ReCom,1667,0.16108531611103888,0.24426440701974025,49.06205385802918,52925.45129375594,45222.00609955699,208,0.15969626012731342,2617.8842789693226
26,Standard ReCom,1686,0.15926508235941705,0.23583096496537567,49.18827382150461,53885.135722827654,45910.03771540789,206,0.16071322382701494,2647.675745881253
27,Standard ReCom,1669,0.15215660273321724,0.23468110544050266,50.1439069468585,53969.209189010544,45854.20461211461,215,0.1618272894113422,2586.012731047759
28,Standard ReCom,1739,0.14947943211437859,0.22446795310917045,50.08578918276304,55520.645877631796,47017.59244473671,211,0.17112313231756937,2575.1041050120725
