,Kruskal weight,Cut edge count,Polsby-Popper,Conformal Polsby-Popper,Total perimeter,Total conformal perimeter,Total conformal linear perimeter,County edges,avg slack,avg root phi
25,Standard ReCom,4166,0.18602253128402726,0.27311936017755145,140.8728999215726,194461.34536441532,159196.93547480175,339,0.2296474206103528,2715.92399165361
26,Standard ReCom,4167,0.18593090841296997,0.2731214230397302,140.88761389614723,194451.1333439024,159172.5896560264,339,0.22952562894123746,2715.7089945407033
27,Standard ReCom,4172,0.18556688195461687,0.27250063751078135,140.90463109956124,194604.43003527157,159337.4260508879,339,0.22922857275377617,2718.9099054827493
28,Standard ReCom,4157,0.18670178937526175,0.27399910000449534,140.8047432401593,194108.12188441693,158847.02198674734,340,0.22998427433008253,2710.292104360107
29,Standard ReCom,4157,0.1868677270121112,0.2742463540367259,140.756302263013,193932.72987858017,158761.55949072578,340,0.22966719635491292,2710.3343039438723
30,Standard ReCom,4154,0.18667583529887793,0.27410883297266175,140.76617238239146,193959.17827445798,158721.37162362342,340,0.23005536409260513,2708.490386493062
31,Standard ReCom,4144,0.18678656278347727,0.2741181312469298,140.81292164638865,193794.41493785943,158236.42535111326,338,0.23146471669751342,2710.051923779397
32,Standard ReCom,4138,0.18752949093549057,0.2748930878509336,140.7414546622472,193447.0041905723,157937.22872091702,338,0.2316444498602959,2706.7799502212374
33,Standard ReCom,4136,0.18762673125535687,0.27447797985206884,140.69190575936508,193563.4480285736,157953.15573707467,338,0.2332319697991181,2710.670791150136
34,Standard ReCom,4137,0.18793054983414617,0.27518309846005107,140.8090914814316,193618.1187696179,157952.2185781442,338,0.23352660361182376,2710.1973807036807
35,Standard ReCom,4136,0.1877970208777216,0.27144348230829096,140.84812784802233,193774.0845488629,158081.46927574638,338,0.2336757842087424,2710.91002010107
36,Standard ReCom,4141,0.1871223063084221,0.2709581467763146,140.90852407220106,193891.35414355958,158137.01309263596,338,0.23399532338051066,2711.1533812804937
37,Standard ReCom,4122,0.1879373476654818,0.27277604123438964,140.55924318366104,192790.35160020064,157166.39461421233,338,0.23461067938969693,2706.6238827628126
38,Standard ReCom,4129,0.18661694080200342,0.2668309479729732,140.99906593692714,193482.47465422156,157564.4744289878,338,0.23832975981905052,2703.75584841182
39,Standard ReCom,4110,0.18824041191752336,0.2758061475137635,139.8114177189432,192025.631964493,156399.85711145762,340,0.23912401262163138,2707.4786433934173
40,Standard ReCom,4124,0.18794654055200083,0.27515971734288486,140.45712773039452,193272.3079398016,156756.81019304777,339,0.26228150543769874,2703.3269258536443
41,Standard ReCom,4115,0.18822707729571853,0.27590219040058417,140.39756694388328,193015.12008065355,156558.04731635706,339,0.2624557891258624,2699.5416544955765
42,Standard ReCom,4114,0.18825641951445682,0.2759722148310003,140.39634010673336,193009.4475358969,156550.461625635,340,0.2625280325354289,2698.8866165764653
43,Standard ReCom,4116,0.18784473997967469,0.27595094533452635,140.74318435754725,193138.3152455479,156712.69918652312,339,0.26254894351595753,2697.8694906976757
44,Standard ReCom,4128,0.18775050013982036,0.27574232153793654,140.8124519256157,193316.35588237378,156855.45529560317,343,0.26198824306477553,2697.0627679335116
45,Standard ReCom,4132,0.1868019466299322,0.2746240498032036,141.305574211994,193820.23205076208,157185.80794605875,340,0.2900106971653794,2694.941040217314
46,Standard ReCom,4139,0.18674946486481236,0.2745785593903093,141.3483627283159,193909.29434739042,157278.44811529375,338,0.29000796142016155,2693.2315524732035
47,Standard ReCom,4141,0.18696727271654315,0.27484533143443224,141.20647784789998,193719.5186431405,157083.75025345982,337,0.29131100282420175,2691.73008796463
48,Standard ReCom,4148,0.18638814645261897,0.2739907172567987,141.24839268013227,193881.45826410947,157197.93299385707,337,0.291293808637789,2692.8727124933516
49,Standard ReCom,4153,0.18527736745306378,0.2731072856046523,141.3830837106436,194161.46456900658,157365.8647961772,337,0.29168934601054974,2692.15870625116
50,Standard ReCom,4153,0.18527736745306378,0.2731072856046523,141.3830837106436,194161.46456900658,157365.8647961772,337,0.29168934601054974,2692.15870625116
51,Standard ReCom,4156,0.1847308414194395,0.2727845374001954,141.43496881557365,194348.95919952728,157551.5462491829,337,0.2914903815656143,2692.4548842657946
52,Standard ReCom,4168,0.1843805595709636,0.27200112419140804,141.5319236809412,194676.05641478082,157883.96382041616,337,0.29057201588761294,2694.2288535891244
53,Standard ReCom,4186,0.18401142694290792,0.26866266452765164,142.37338422988742,195526.66292267694,158671.49472212183,340,0.2893951125691659,2692.172542535279
54,Standard ReCom,4181,0.18438774190987944,0.26919061396589067,142.30891920890267,195233.6193858044,158383.4620348496,340,0.2897169397489608,2689.993194078523
55,Standard ReCom,4180,0.18450122598255222,0.26938569401775664,142.29472229602038,195141.49961982988,158312.16835056047,340,0.28996428892599785,2688.898975075316
56,Standard ReCom,4182,0.18426703246824,0.26923212695128496,142.3309668208153,195229.34039079683,158384.50233600053,340,0.2898685852265099,2688.831252335605
57,Standard ReCom,4179,0.18408607083361178,0.26880516044482594,142.5476466104756,195444.15893917382,158548.6367790491,345,0.2822593392129078,2690.5346919246012
58,Standard ReCom,4181,0.1838042183062153,0.2678526032768233,142.7024421017773,196092.27999092994,158721.03935885616,342,0.28338182566650516,2692.3163695557982
59,Standard ReCom,4149,0.18656644047664195,0.2898455329199302,141.1275160079903,194914.62318828577,157755.59158127828,348,0.28375699452214326,2705.3475232535234
60,Standard ReCom,4148,0.1861962254453899,0.2895959413977645,141.22826695588606,195159.18493465622,157974.84310249705,348,0.2839019244573755,2702.8482483254284
61,Standard ReCom,4148,0.1862376338269413,0.28940011187423575,141.23163231054423,195200.11584068686,157988.76263964528,348,0.28401201769659845,2703.1912681057665
62,Standard ReCom,4146,0.18641600112512582,0.28980634060344485,141.21675609150302,195083.6606763235,157873.5054842746,348,0.2840759205101669,2703.274483185645
63,Standard ReCom,4146,0.18640149810365733,0.28975386929280067,141.2168870611628,195094.81402395075,157865.38381618555,348,0.2841976545449457,2703.574697459425
64,Standard ReCom,4146,0.18629027176042873,0.28912575242741595,141.29757960182917,195263.77762959624,158059.4710651975,348,0.28262413695093563,2703.9495379886143
65,Standard ReCom,4142,0.1863319068907889,0.2912297606253595,141.577053790424,195453.1914665022,158166.94264894858,348,0.28352687623858264,2701.536436785537
66,Standard ReCom,4142,0.1862399206618522,0.29109312598145914,141.6239279410777,195484.93862015763,158171.2569130888,348,0.28364258347407345,2701.400498940399
67,Standard ReCom,4141,0.18628491970087235,0.29127258283045043,141.61356910152352,195375.7551017412,158062.0539482047,348,0.2837112748980164,2700.0159414770624
68,Standard ReCom,4141,0.1865726680623297,0.2913810698956431,141.70615852839924,195947.92029624787,158287.83819637072,345,0.2840072255510148,2701.816836795907
69,Standard ReCom,4141,0.18651121368607482,0.29120595310322595,141.75312643021948,196059.60432853873,158400.67613080074,344,0.28381532489905364,2702.014931006804
70,Standard ReCom,4131,0.18714636703750182,0.2917516057411848,141.55382105560008,195740.6546574327,158106.19014558825,344,0.2843366117848309,2701.0893647929283
71,Standard ReCom,4138,0.1874544591705374,0.2936114765467357,141.47568844533578,195523.74545945792,158044.0138061316,344,0.28114004669724096,2701.090964933985
72,Standard ReCom,4131,0.18775695470073286,0.29450817012939023,141.44374616252318,195189.3293594386,157728.52211432814,344,0.2814735167144367,2689.7103798101543
73,Standard ReCom,4130,0.18783974878759666,0.29471782845804434,141.43148321316966,195134.34055129145,157685.0059629332,344,0.28153902975861134,2689.129195759003
74,Standard ReCom,4128,0.18769740441773466,0.29487046977135545,141.51812998534436,194977.2107726545,157560.73862488416,341,0.281635829528333,2690.058287647124
75,Standard ReCom,4120,0.18817734242572795,0.29602017938887604,141.36087935897584,194480.57252620673,157163.1986452006,341,0.28075965374839157,2689.371992790325
76,Standard ReCom,4120,0.1882596752168523,0.2958963599346831,141.3379665253288,194603.7420535148,157269.0210628185,341,0.2806680781728499,2690.7224609960235
77,Standard ReCom,4121,0.18795724641811332,0.29571895810605225,141.41368575471898,194627.57464629793,157280.9014923666,341,0.2806798350604997,2686.856455860291
78,Standard ReCom,4137,0.18757351128607025,0.29518416102880146,141.58209463222713,195286.2400913709,157811.24035859204,344,0.2791645343890711,2690.495160677287
79,Standard ReCom,4150,0.18741167528879002,0.29521703388427345,141.63641748311758,195268.32949843068,157870.1275227337,343,0.2790949940018351,2687.737278256994
80,Standard ReCom,4147,0.18753094408309112,0.295666219020521,141.65901453446475,195115.48895653014,157850.04389124303,347,0.279652357805468,2688.7660277203636
81,Standard ReCom,4146,0.1863359021042065,0.28698417996176023,142.57324900143018,196070.86455024703,158404.85070872004,349,0.27998923000090337,2690.001265054073
82,Standard ReCom,4152,0.18624494658481303,0.283868309155222,142.3242086163801,196322.30131557482,158732.99433500558,349,0.2789275952542458,2692.185860175552
83,Standard ReCom,4153,0.18620322686782736,0.28377708802266305,142.359584444595,196424.00678064922,158811.22647860783,349,0.27895574025471503,2692.2255235652706
84,Standard ReCom,4149,0.18670221033328643,0.2848802617059856,142.31851007088872,196202.45870079484,158677.8871214577,349,0.27908084421439255,2690.2815466702777
85,Standard ReCom,4146,0.18806524027795202,0.2871106052958009,142.25374671165122,195991.1072262806,158400.054541948,349,0.27969145020542585,2691.508528610915
86,Standard ReCom,4135,0.18841858798099037,0.2874797283865694,141.9915957041693,195594.66062229816,158005.45264923124,349,0.28016864174239203,2695.920201183925
87,Standard ReCom,4135,0.18808948213675428,0.28701536783541476,142.02561021784248,195710.16939272254,158076.94560810403,349,0.28029390786045066,2694.6883623332633
88,Standard ReCom,4140,0.1879610873897906,0.2867613137152691,142.08150695338432,195894.86371335908,158225.77524110567,349,0.28021296182798006,2695.234800607111
89,Standard ReCom,4136,0.18884448743505713,0.28855033877517006,142.04734248899356,195683.48735737542,158047.058035243,349,0.28030729931388776,2688.500713379162
90,Standard ReCom,4138,0.18878749314709198,0.2884319307433547,142.09407584667386,195785.0738177742,158151.1022653005,350,0.2798905234928123,2687.9120092113612
91,Standard ReCom,4138,0.18969970108002965,0.28858626226919526,141.90194310887742,195712.8608491126,158124.89613597406,351,0.279625175396962,2688.041953859882
92,Standard ReCom,4140,0.18994295403150152,0.28875406177679885,141.8965792426776,195684.91868338973,158125.81897268957,351,0.27942011206796147,2688.838279791655
93,Standard ReCom,4143,0.18966758216627536,0.2884586650122534,141.92883152657643,195820.65930752218,158277.562464825,351,0.2788391360527992,2690.3794762138373
94,Standard ReCom,4142,0.18952633170517771,0.2883202761410408,141.9501799986673,195891.0733671959,158283.16005916582,351,0.2791260947368931,2689.437078080655
95,Standard ReCom,4143,0.1894460977023972,0.28802908130362137,141.97042623305015,195989.86848897394,158392.93527080124,351,0.2790487241725045,2690.1504091213264
96,Standard ReCom,4151,0.18904321999885518,0.2872152022613608,142.23529542935233,196873.14937771362,159040.0409312245,352,0.2790827991231954,2691.8656490647554
97,Standard ReCom,4151,0.18915731148254702,0.2875490638618243,142.22915297450598,196757.11771862162,159015.3267668304,352,0.27847167068877543,2691.085786593962
98,Standard ReCom,4148,0.18898380412726065,0.28749266602453916,142.18697708801454,196760.79180075697,158903.60892142836,348,0.279153423065415,2691.799662732867
99,Standard ReCom,4155,0.18840100634397983,0.28673054600037917,142.2523965131722,197050.05520871276,159089.7630958922,345,0.2790560775392823,2694.8798475225167
100,Standard ReCom,4154,0.18716093701789452,0.28643200922168677,142.29028126656183,197129.43544353638,159155.41853142742,345,0.2791236248350357,2693.704636973893
101,Standard ReCom,4151,0.18736786450831058,0.2866178588364717,142.21558292025395,196977.5858178909,158994.89988193056,345,0.28003861503538124,2694.2468050630255
102,Standard ReCom,4166,0.1851500297518232,0.28299342379126136,142.35457790431226,197629.99028719278,159623.47592732267,345,0.2791731917387579,2704.152617534661
103,Standard ReCom,4168,0.1865274731266467,0.28483972206049296,142.2145331777561,197292.95406528318,159423.7996934381,345,0.2783765644454683,2701.45779839127
104,Standard ReCom,4150,0.1873951148288716,0.28613150593142456,142.04385365505257,196835.69796109438,158888.40981169674,343,0.28022451412602944,2709.1247265071524
105,Standard ReCom,4152,0.1874922253644579,0.28630803009411804,142.00005272592585,196806.6143040549,158896.64824819533,347,0.27996039401125106,2708.1552527274184
106,Standard ReCom,4136,0.18969602534931404,0.28885488435828743,141.79790931236445,195982.658695796,158265.24819911644,347,0.279971728778078,2703.3112411429115
107,Standard ReCom,4144,0.18968130530463642,0.289385963461686,141.81005798739554,195861.81223745208,158267.62120560565,347,0.2794853906749038,2702.97400255705
108,Standard ReCom,4147,0.19057138721231415,0.28742606516353103,141.4754169502162,196422.8826957219,158514.24033720265,347,0.27882862246991796,2705.728105265254
109,Standard ReCom,4143,0.19054751984061644,0.28764834636858183,141.3891586233649,196064.81075363775,158301.997478811,346,0.27892065624253265,2705.493167512627
110,Standard ReCom,4147,0.19053808025444463,0.2878702294949387,141.36362820448716,195871.88851130792,158301.4263646963,346,0.27831243745179507,2707.497001047643
111,Standard ReCom,4144,0.19092080148937224,0.28873275338070037,141.34075524045485,195792.494229417,158196.04254291079,346,0.2786695565502888,2705.7774936754095
112,Standard ReCom,4138,0.19160932426052327,0.28946443447375747,141.23372287171048,195507.17013051457,157975.39142945016,346,0.2786906077637217,2706.346920957589
113,Standard ReCom,4135,0.19207989481789647,0.28973962146068616,141.09630686508453,195341.37422392674,157839.84132308612,344,0.2784232881116824,2707.13653937118
114,Standard ReCom,4140,0.1918725872098712,0.28927961312430217,141.17840372270788,195657.31869972305,158155.26361602038,345,0.27804698487671575,2709.08232988823
115,Standard ReCom,4154,0.19194103988952307,0.2893854197948211,141.20658696229938,195706.7408885673,158263.98801372582,345,0.27762023235446875,2708.997806939017
116,Standard ReCom,4152,0.1917993979981798,0.2893388808680823,141.3195554492503,195677.21230094705,158198.7325474108,346,0.27759255492074064,2708.6653146620874
117,Standard ReCom,4162,0.19123059729159164,0.2720183105239618,140.95691224307845,195931.63822121968,158389.39336536455,335,0.2774441841265025,2705.399905925599
118,Standard ReCom,4152,0.19221427709868358,0.27354042611284435,140.35396921306963,195300.56780947035,157879.381740113,334,0.2773140665847397,2708.2857758999144
119,Standard ReCom,4153,0.19212543679982785,0.2734960551146653,140.38152280502166,195333.94149464203,157900.58073871268,334,0.27730986129166785,2707.742034624929
120,Standard ReCom,4150,0.19203810732076174,0.27362134007550626,140.3889901733347,195175.0544772,157821.95772149044,333,0.27659891037636414,2707.342849965604
121,Standard ReCom,4143,0.19245197048722673,0.27369831496409397,139.88478714839312,195026.70924685808,157630.4242934628,332,0.2760572880995574,2708.6107870360115
122,Standard ReCom,4149,0.19260251043336993,0.2727868134215641,139.78274096039652,195199.88205766815,157777.97093898765,332,0.27570255614777545,2708.566460505419
123,Standard ReCom,4147,0.19266470958616966,0.2743795714986872,139.8001703317606,195056.07481690586,157688.28679244668,332,0.2740874540676523,2709.526735891095
124,Standard ReCom,4149,0.19291741961081524,0.2742035746332077,139.7113526992795,195185.14344493256,157763.76011686167,332,0.27396830103207576,2709.057594982776
125,Standard ReCom,4142,0.19293593583052468,0.27719957018391816,139.68937532045624,195024.08734591285,157623.37966557345,332,0.2743100414563119,2706.0512676118196
126,Standard ReCom,4134,0.19331797220515645,0.2806925135088812,139.6948861107936,194687.2607722765,157330.76731293474,332,0.27468887815767784,2700.202213806616
127,Standard ReCom,4132,0.1923828137009546,0.28113792466238025,140.00975270622675,194576.78153710128,157197.55653779392,335,0.274912272562274,2698.074519905188
128,Standard ReCom,4133,0.19286042191250052,0.2811301174788507,139.76473972182953,194565.785007294,157248.11114145335,332,0.2739773707435702,2698.314130556866
129,Standard ReCom,4130,0.1931958768095066,0.28174629970092757,139.7201837209429,194332.95682527308,157130.22811356516,332,0.27387599246115196,2697.6855233814367
130,Standard ReCom,4137,0.19276709387431518,0.2812238953144162,139.80396174281483,194705.12693461182,157418.84536626752,332,0.2740134557800303,2702.3475873993084
131,Standard ReCom,4139,0.1928735866858458,0.2813183662174731,139.75347235313464,194655.4850457633,157510.3408725009,332,0.27320213738421245,2703.3130353114852
132,Standard ReCom,4127,0.19345123641168646,0.28171441654319496,139.63031793427334,194418.68061114306,157336.71177253683,332,0.2731486323167247,2704.270246266334
133,Standard ReCom,4130,0.1933168307141307,0.28164160644491204,139.83440360407226,194647.17919742357,157541.0700760491,332,0.27415658869431225,2702.4939355132187
134,Standard ReCom,4131,0.19313530472552384,0.281454610064948,139.86258099400973,194624.64638756667,157503.32387234073,332,0.27418677592275037,2701.655917572053
135,Standard ReCom,4133,0.19363530718126923,0.28143751297679737,139.79598101115783,194697.99127114433,157559.39795831084,332,0.27402677226315114,2701.9098298914714
136,Standard ReCom,4137,0.19352486831592738,0.28115605711717573,139.97379298382674,195035.1312709477,157847.314724568,332,0.2739062260582303,2701.035790252104
137,Standard ReCom,4133,0.19358401830085104,0.28128481170757813,139.86519074717742,194754.8137518392,157638.66324521127,332,0.27383997928833265,2701.061328555363
138,Standard ReCom,4131,0.1933635802473323,0.2807338425770291,139.89384279714997,194966.27199165995,157570.4471249707,332,0.2752534060972103,2701.366297922257
139,Standard ReCom,4136,0.1925606210655041,0.27958193757673583,140.1428094900744,195567.3096096064,158022.97804651762,332,0.27532002980081793,2702.2181506876123
140,Standard ReCom,4137,0.1926075097136188,0.27958561268436255,140.14228402296803,195567.3023663934,158019.78037981133,332,0.2752499720469328,2702.586035402995
141,Standard ReCom,4128,0.19367125135037128,0.281372373531691,140.0250257098093,194998.69827012258,157758.40703982796,332,0.27370490342036313,2696.4433346733335
142,Standard ReCom,4128,0.19368390842366784,0.281279608151369,140.06590448576492,195068.66110066083,157825.40263681006,332,0.27371666127214456,2696.458371483357
143,Standard ReCom,4145,0.19240092761731134,0.27875419671382284,141.10644538233603,196226.56086695023,158551.73220243747,332,0.28777152383594173,2699.0979542190976
144,Standard ReCom,4142,0.19231792215723445,0.27921752103388103,141.24138553832708,195950.5283946661,158358.34384531944,333,0.28754834475445173,2696.7513235206075
145,Standard ReCom,4123,0.19328975061606007,0.2813451899892907,140.45157551171246,194307.32685187834,157328.2476745155,328,0.2833745601868506,2697.6402390858484
146,Standard ReCom,4123,0.19328975061606007,0.2813451899892907,140.45157551171246,194307.32685187834,157328.2476745155,328,0.2833745601868506,2697.6402390858484
147,Standard ReCom,4124,0.193036537886814,0.28167634703394756,140.75635912594794,194433.1895147895,157390.17051741283,328,0.2835643119442746,2697.1665698648417
148,Standard ReCom,4131,0.192601825347804,0.2812496998495527,140.80518027949748,194588.5801480994,157686.0702705036,328,0.2824684222559063,2697.527620111753
149,Standard ReCom,4131,0.19376462257510993,0.28190222394801545,140.34628604405657,194131.30009611472,157493.42139747815,327,0.28168472741795564,2703.3938047467955
150,Standard ReCom,4135,0.19437080279305127,0.2821739757295215,140.03270718415283,193897.68611511128,157599.3069304549,333,0.27550657236302384,2703.4603602465345
151,Standard ReCom,4133,0.1942634889484792,0.28264288950760147,140.38760667881482,193699.8198925002,157417.22694570935,334,0.2750285184873296,2705.1596137057145
152,Standard ReCom,4124,0.19517517020185327,0.28256246334404256,140.30620560209013,193750.21723566472,157373.6218900072,334,0.2758017723867998,2707.01319646337
153,Standard ReCom,4127,0.1952634458479247,0.28270299744713356,140.37632056920665,193798.19094765407,157421.3911267869,334,0.2756979172640314,2706.4000710533705
154,Standard ReCom,4111,0.19572200028834963,0.2837779259211542,139.712236960907,193000.46193658363,156601.2688334448,333,0.27687165796440916,2709.238068643662
155,Standard ReCom,4118,0.19590885403975594,0.2848660465696267,139.7679547513687,193164.60485297456,156854.33532484312,336,0.27600751409522417,2713.5027329033364
156,Standard ReCom,4122,0.19581154766618303,0.2843722338854399,139.78367821953526,193357.03470784117,157152.68435327677,335,0.275315682008654,2719.8964912614338
157,Standard ReCom,4149,0.19567953040590408,0.28254039940770964,141.120696631662,194546.15607640817,158117.42135832866,337,0.27551395234445586,2719.9517133296945
158,Standard ReCom,4143,0.1952257324549594,0.2829694406217546,141.33003205020327,194252.08103703673,157768.60985457376,337,0.282262154619175,2717.0538232561235
159,Standard ReCom,4143,0.19547519830956192,0.2831591285907249,141.29481538348674,194108.10849256118,157702.59101696327,337,0.2820896019081873,2717.0103606983325
160,Standard ReCom,4140,0.19600554120385297,0.2837167628603448,141.20208158150035,193841.47960919942,157680.5346375094,333,0.281542225962017,2715.898675753918
161,Standard ReCom,4138,0.19578775506839816,0.28303025293862283,141.14179633223438,193697.47470106222,157472.75193002349,333,0.28196684712536874,2714.5578714431763
162,Standard ReCom,4137,0.19616290873401074,0.2835682141720132,141.08545829698687,193419.71949689352,157272.30177007307,333,0.2816911127630473,2713.48982293784
163,Standard ReCom,4132,0.19678936035610262,0.2844721734610988,140.94522942223918,192725.82075236208,156995.10447175062,332,0.28059032122627997,2709.7175019871765
164,Standard ReCom,4136,0.19633919649524936,0.2820409396482782,140.78823137079968,192801.992910215,157145.20134525409,328,0.27955546644235324,2707.617434112104
165,Standard ReCom,4136,0.19650215622785067,0.28223887808278,140.85805044435236,192642.49265643794,157038.61158608337,328,0.2796011895805877,2706.2077424885456
166,Standard ReCom,4099,0.19722588541579802,0.28444753748160384,141.29882328467278,191676.74913357457,156129.47159787262,328,0.2796273879893419,2701.8714946184014
167,Standard ReCom,4106,0.1959681214789398,0.28604143880791055,141.81009035985608,191918.7866046692,156342.1569798062,328,0.2792097539449737,2698.6153032485718
168,Standard ReCom,4105,0.19630766691317975,0.2867162007166644,141.8044922468196,191834.13862495997,156263.3225322732,329,0.2792443624776753,2698.0249965319563
169,Standard ReCom,4101,0.19690834001947002,0.2878085422952748,141.75179307046565,191565.14994192356,156106.34413527395,329,0.2791629857646354,2694.6603794739362
170,Standard ReCom,4086,0.19694964831327805,0.28887585928192366,141.45657075927588,190601.6585141084,155553.2369510445,330,0.2832520971225176,2688.0022971578037
171,Standard ReCom,4093,0.19608377260002305,0.28439609978309544,141.60116801822187,190758.70190287594,155649.82405816324,332,0.28487902837432244,2683.786146652856
172,Standard ReCom,4087,0.1960872623391378,0.28648707360954806,141.29164917881718,190358.88308083126,155409.41644236937,331,0.2847405292887121,2683.7184168300396
173,Standard ReCom,4087,0.1961700857583689,0.2865902018244801,141.28701029092556,190329.6541019932,155397.6999696799,331,0.2846246001787251,2683.6995474288615
174,Standard ReCom,4087,0.19635488433966566,0.28631025360344287,141.27458887825605,190419.2178914025,155494.6450512955,331,0.2845470930970056,2686.4780872192277
175,Standard ReCom,4088,0.1965590962470434,0.286422174288101,141.2250693499981,190419.43614369904,155476.33979586346,331,0.28459298805927474,2688.50319913763
176,Standard ReCom,4071,0.19655081745024133,0.2871473838526319,140.02179589076312,189690.7993823241,154721.814018329,329,0.2852132589380484,2688.6798486341277
177,Standard ReCom,4071,0.19655081745024136,0.287147383852632,140.02179589076286,189690.79938232392,154721.8140183289,329,0.2852132589380483,2688.679848634124
178,Standard ReCom,4079,0.19621235992382582,0.28560377194611486,140.33170839246765,190124.0952480395,154986.72521644883,328,0.2857650315838253,2686.040396763201
179,Standard ReCom,4079,0.19566845106271372,0.28481801599042755,140.38464605060403,190390.1736920027,155044.33312324944,328,0.2865730164323409,2686.648140043338
180,Standard ReCom,4077,0.19569735527706716,0.28491545318712336,140.35957276419464,190269.59903743456,154927.31073709816,330,0.2867047113877166,2686.447707939896
181,Standard ReCom,4076,0.19591474653383428,0.28501997182569067,140.336637309777,190225.6017669978,154853.4819159564,330,0.2869062897297558,2686.285004355696
182,Standard ReCom,4078,0.19593655369242413,0.2850586416011904,140.34030532081258,190229.89024450432,154843.42653953124,330,0.2867917957688063,2686.1783328192787
183,Standard ReCom,4073,0.19667799075216758,0.285454326913651,140.12546860915748,190070.31976893859,154662.54199955447,331,0.2872167541418789,2688.651343839532
184,Standard ReCom,4077,0.19648476992324732,0.2851811053917279,140.2248417108703,190276.33838638983,154729.44486497543,331,0.2875643416115043,2687.8822667029294
185,Standard ReCom,4083,0.19531133723200667,0.28386533776066375,140.2996976624908,190397.91932341296,154884.44271342902,330,0.28617112345884277,2685.091127029768
