,Kruskal weight,Cut edge count,Polsby-Popper,Conformal Polsby-Popper,Total perimeter,Total conformal perimeter,Total conformal linear perimeter,County edges,avg slack,avg root phi
0,Standard ReCom,4223,0.18750266550343755,0.24390680642432103,114.35785760829857,133699.45143719233,106574.65566301407,434,0.2823508442354336,2107.3741583052565
1,Standard ReCom,4223,0.18732016360100137,0.24354685245569055,114.33494469242993,133690.31277494694,106565.47871330196,434,0.28235100979911176,2107.3920665141536
2,Standard ReCom,4223,0.18766104332124997,0.2438353109373712,114.15794409227922,133613.1570650741,106517.51085408244,438,0.28208801928986016,2107.3275144389877
3,Standard ReCom,4216,0.18762510620709877,0.24493337460386813,114.14746076662851,133499.76002056964,106402.72574578262,440,0.2824596541992292,2106.636904900017
4,Standard ReCom,4236,0.1864700478086412,0.24163253070313953,114.38219202425151,134363.8954387804,107017.16268060496,441,0.28280842515169186,2113.2226659517955
5,Standard ReCom,4241,0.18626771246091126,0.24137204671816237,114.42829292185883,134535.24655497124,107155.65758761154,441,0.2827884857004509,2116.2244617033734
6,Standard ReCom,4261,0.18617404578139476,0.24055324998540772,114.42184168426209,134956.27966200453,107658.6351741931,441,0.28078533128238214,2138.6000921121636
7,Standard ReCom,4277,0.18561894219596825,0.23946284827086534,114.53268051932105,135389.6743789357,107977.8911245466,441,0.28054977219913096,2145.0941985963345
8,Standard ReCom,4278,0.18522618893637952,0.23883826897983068,114.78602592711098,135479.52971541233,108050.15369941122,442,0.28090211661658476,2144.5624345000256
9,Standard ReCom,4275,0.18552831297809044,0.23918354523354546,114.67040675109772,135194.6528974757,107950.12032064289,445,0.27975567899598275,2143.704335781536
10,Standard ReCom,4274,0.1850613787481374,0.23934764696641475,114.73844728437105,135044.50002974737,107821.39069179307,445,0.28005308508283183,2135.4221399903313
11,Standard ReCom,4268,0.185558787269467,0.24139422684347647,114.71303055923535,134784.04127144118,107643.25521677484,445,0.2777687045868544,2129.1666556006203
12,Standard ReCom,4279,0.1851225776822275,0.24045998499104262,114.85637122901882,135215.24028189035,108027.80077576902,449,0.2771527999404491,2132.3256770483595
13,Standard ReCom,4275,0.18548262727590212,0.2408060014977776,114.6371726375209,135113.2064667967,107926.11068917929,452,0.27740988331689515,2133.91879236859
14,Standard ReCom,4277,0.185309219281662,0.24069880455211246,114.8505810364376,135202.88332236465,108004.72385580764,451,0.27749753709468683,2133.1409088654277
15,Standard ReCom,4275,0.18522912357204618,0.24072181028256398,114.85826264995762,135183.99015895696,108019.86534365444,451,0.27726053808409457,2135.098085385422
16,Standard ReCom,4264,0.1854538178828129,0.24133962332095188,114.72846390935759,134871.45232265297,107674.88942413554,452,0.2783482911641324,2133.2827743260527
17,Standard ReCom,4264,0.18537645679963324,0.2413081010491878,114.82030649542001,134899.13691632196,107680.02592803616,449,0.27853385933923536,2133.2300323198338
18,Standard ReCom,4266,0.18522589374519327,0.2409535018326678,114.92229175916472,135207.65948228256,107818.58754452084,449,0.27952981765715396,2131.954411988356
19,Standard ReCom,4262,0.18528493957727515,0.24112227442701845,114.87803612259665,134971.23213483917,107615.58900903097,449,0.279627769452212,2130.2398160426224
20,Standard ReCom,4252,0.1853922177813807,0.24137899879513092,114.7867249583528,134697.46360074697,107420.05474333213,449,0.27975666148364775,2127.4705905949268
21,Standard ReCom,4256,0.18526592474382544,0.2411594818532151,114.81482725697842,134812.4362883799,107532.78096452284,449,0.2795329073223997,2129.429078540631
22,Standard ReCom,4266,0.18499036253300777,0.24071316596293163,115.03751647474961,135333.7191425518,107940.43809314114,450,0.27936810556727887,2132.981311934644
23,Standard ReCom,4244,0.18554176907648162,0.2418953503613603,114.87846467036344,134465.42494939553,107449.38809956315,450,0.27878587214007433,2125.1952896452303
24,Standard ReCom,4256,0.18520096592792074,0.2415099789884458,114.97708041695374,134723.55668417548,107674.99712678438,450,0.2782761863379373,2126.780801319705
25,Standard ReCom,4257,0.1852285394573415,0.2413948525445652,114.96744426810265,134754.60809835512,107694.50344246026,457,0.27840318173154915,2125.6915444990937
26,Standard ReCom,4246,0.18542847651228847,0.2429868893409829,114.94130386530232,134331.46602604122,107265.61799542425,457,0.2789551629392099,2116.171527648482
27,Standard ReCom,4245,0.1851523967908742,0.24273183086268854,115.0616425880133,134640.53321318168,107443.16871807081,459,0.2793675937174968,2117.194802095816
28,Standard ReCom,4245,0.1851523967908742,0.24273183086268854,115.0616425880133,134640.53321318168,107443.16871807081,459,0.27936759371749675,2117.194802095817
29,Standard ReCom,4239,0.18492146805066012,0.2425346416362359,114.87305465690825,134416.79951746593,107248.37233500599,459,0.27946969332047666,2116.506688366495
30,Standard ReCom,4236,0.18509754298333245,0.24254845448302995,114.84543634976698,134379.6390467055,107167.1990308007,459,0.2798767012129723,2116.76521574326
31,Standard ReCom,4237,0.18478414501310078,0.2423243913341347,114.90376753093102,134509.32975959027,107251.83897811154,459,0.2814085142852937,2116.3035777965097
32,Standard ReCom,4222,0.1852381443230227,0.2433195117127407,114.728592538003,134038.66863659205,106814.54796586974,459,0.2822100046083865,2109.0022473045005
33,Standard ReCom,4237,0.18416390066480656,0.24219108284790533,114.86618168865041,134508.42885164678,107208.12229119083,459,0.28190060961272234,2114.1005878294063
34,Standard ReCom,4230,0.1854033228302486,0.24360271268713604,114.3926836712564,134261.9965984868,107061.38771258872,460,0.2814133226031982,2116.770301560748
35,Standard ReCom,4224,0.18551258944759375,0.24425058615016806,114.28505915281296,134048.85154689805,106971.23806418794,462,0.2798760183279121,2118.0851233601097
36,Standard ReCom,4197,0.18736954772053993,0.24676564404142556,113.59043166597803,132886.40680679542,106373.91441106316,462,0.27724761403731113,2122.5191485920423
37,Standard ReCom,4189,0.18791327161328578,0.2476345504906749,113.37905759889964,132538.7269456091,106065.12288507394,462,0.27731674112928223,2121.299165665154
38,Standard ReCom,4180,0.18803953449489158,0.24819178467886824,113.31762158071376,132332.8613521747,106000.98781319175,463,0.2709918700383966,2122.7973985353947
39,Standard ReCom,4181,0.1878592890089149,0.2479509987216548,113.39020514453145,132448.0396444157,106044.11039048266,466,0.2714087178717825,2121.9452113345164
40,Standard ReCom,4173,0.1880850706070206,0.24840091864482444,113.10237403832087,132141.93286785777,105791.65586016989,466,0.27168285187968794,2123.7405934912454
41,Standard ReCom,4179,0.1872883113368703,0.24676219021220047,113.15474314480865,132374.8141949284,106022.46954282607,466,0.27130325938367184,2126.635926392289
42,Standard ReCom,4151,0.18824835706536,0.2490218962587966,112.99141174504915,131508.06772835163,105265.85775793002,466,0.2722166877255358,2106.645170143302
43,Standard ReCom,4149,0.187252170030422,0.2485834845411241,112.93480114709082,131539.80901156017,105281.52481180005,464,0.2725763936416011,2107.25190686429
44,Standard ReCom,4153,0.18726106716990057,0.2484409572662886,112.92968042474453,131661.59478005295,105368.49125121365,464,0.27264377287679026,2111.3290433188317
45,Standard ReCom,4142,0.18763909101414908,0.2515454664312312,112.70436975309366,131263.14103607083,105105.2699895977,461,0.272484111828132,2112.2520254376022
46,Standard ReCom,4136,0.18780889661916836,0.2517219468178273,112.5466269634097,131117.69108904715,105102.3407904587,461,0.2717318248729139,2114.2667071961387
47,Standard ReCom,4140,0.18769201776646985,0.25161358719969834,112.5914394801149,131236.48993141743,105186.62803733982,461,0.27172179341148667,2115.286188813825
48,Standard ReCom,4117,0.18822593431891205,0.25967996843108254,112.44262586451906,130521.42586209958,104659.9613291645,461,0.2709735909813031,2122.341146374399
49,Standard ReCom,4128,0.18811670065738506,0.2589852501041962,112.47337529944429,130866.03193268015,104984.49098338334,463,0.27027273425781256,2128.9371380207103
50,Standard ReCom,4138,0.18687798154888163,0.2572898161407986,112.80838400955498,131320.44888589438,105324.99291685654,462,0.27074172180788064,2129.7211434755
51,Standard ReCom,4145,0.1865090195095044,0.2564493246580331,112.88723477916683,131587.62403618128,105572.8176819621,466,0.2702008338673102,2132.561849249503
52,Standard ReCom,4152,0.18619892402423713,0.25587506664495563,112.93585115740022,131813.11866425865,105731.03341082792,466,0.2700928089212843,2135.5361293192263
53,Standard ReCom,4163,0.18536973777215138,0.2545694808283366,113.04133072731751,132207.02250270874,105950.62742953781,466,0.2706944684214924,2139.951809242814
54,Standard ReCom,4171,0.1840956575641058,0.2536669981659081,113.53463457209807,132559.1132195535,106215.1117911851,462,0.27117656319623645,2134.680566016721
55,Standard ReCom,4171,0.1840956575641058,0.2536669981659081,113.53463457209807,132559.11321955346,106215.1117911851,462,0.27117656319623645,2134.680566016721
56,Standard ReCom,4175,0.183407731956413,0.25216368513251614,113.55564067773301,132616.22357089838,106188.15813223617,462,0.27158978997099564,2134.4427979043844
57,Standard ReCom,4185,0.1822259053441765,0.25066116813682093,113.96701834441741,133301.82445478512,106620.08197506424,465,0.27246889774741034,2134.230445331576
58,Standard ReCom,4197,0.1824764462494224,0.25047887437483174,113.75600496161887,133480.49477688855,106764.69679268645,461,0.27470133067391933,2139.1325314463093
59,Standard ReCom,4197,0.18249016205851215,0.250712162336707,113.71970035602885,133434.44743597106,106799.46382646402,462,0.238840437177873,2139.0592893653406
60,Standard ReCom,4197,0.18249016205851215,0.250712162336707,113.71970035602885,133434.44743597103,106799.46382646404,462,0.23884043717787304,2139.0592893653406
61,Standard ReCom,4194,0.1830009236263918,0.25116814009890664,113.57366199057469,133256.86178349343,106651.56294579664,462,0.23875145742059728,2139.549328289803
62,Standard ReCom,4198,0.1829869231117106,0.2511139587721563,113.60273678489668,133353.49930411097,106689.92179018306,462,0.23885001399919992,2138.493654464532
63,Standard ReCom,4191,0.1831416917829176,0.25139916597028356,113.55827302995107,133196.04167891847,106455.51296925245,455,0.24020216359563154,2137.0353083153327
64,Standard ReCom,4173,0.18583614520515992,0.25652431148092136,113.05239952513986,132307.91080059207,105829.12044468329,456,0.23935895344424163,2137.0288515436882
65,Standard ReCom,4170,0.18598985036123236,0.25660137201563327,113.01812660429323,132280.98050989435,105805.7487164095,453,0.2394218242139531,2137.9606149256974
66,Standard ReCom,4170,0.18552216528784932,0.2564220256858066,113.11682242489235,132411.29769566818,105788.49990165637,453,0.24025358435254435,2135.0089414183585
67,Standard ReCom,4170,0.18738801260347823,0.25776148838717244,112.86285151176267,132188.52101872594,105916.13467172976,453,0.23541044405048267,2142.109524957835
68,Standard ReCom,4174,0.18671716184752504,0.2571914347767688,113.01676078401687,132420.60158880355,106110.44495053074,453,0.23500698115586077,2141.905294607518
69,Standard ReCom,4194,0.18392459994680427,0.25310388178843757,114.63251139784848,133317.0064228309,106805.4033800411,452,0.23520136778758888,2134.165014448468
70,Standard ReCom,4182,0.1841284570894843,0.25347282968736895,114.56083279347149,133148.41671707563,106564.56150161698,454,0.23632835764864274,2136.6727582075455
71,Standard ReCom,4182,0.18558224741948934,0.25346367214735577,114.09701807029538,133089.52025159635,106502.52909520434,451,0.23609889330826034,2138.2454427536763
72,Standard ReCom,4190,0.18469370850548156,0.25197309725820854,114.29633797312755,133404.727030122,106719.7988661977,449,0.23620748485356516,2136.9914546413847
73,Standard ReCom,4179,0.18498623841300046,0.2524639479901239,114.19827840421001,133042.6085857538,106440.54738670129,448,0.2358746378555529,2132.336397609851
