,Kruskal weight,Cut edge count,Polsby-Popper,Conformal Polsby-Popper,Total perimeter,Total conformal perimeter,Total conformal linear perimeter,County edges,avg slack,avg root phi
0,Standard ReCom,2559,0.16097171604677404,0.19968092924266148,74.94419092196989,81140.2518222854,65072.54789400323,309,0.29226841660089115,2106.5531304233014
1,Standard ReCom,2603,0.1586225687709666,0.19176934248975652,75.2257583731804,82831.98385416418,66470.08871731439,311,0.2894616888454012,2160.9641621725436
2,Standard ReCom,2581,0.15995009871653362,0.19293207606933935,74.95882803882361,82190.41642905357,65922.52075590145,310,0.2904391603404161,2157.614429706673
3,Standard ReCom,2581,0.16060200317052692,0.1934395370505668,74.79077278049928,82166.71004488511,65973.97439495276,302,0.29177734056316185,2158.695874344118
4,Standard ReCom,2541,0.16549209949437343,0.2030475320650074,73.65230191575846,80528.90655611028,65123.89373785021,301,0.2864828155889921,2162.419550469764
5,Standard ReCom,2577,0.16252887050888704,0.19980285756762362,74.25633480358715,81498.57291224653,65901.00553132844,299,0.28485486342684035,2147.6712878003323
6,Standard ReCom,2577,0.16181313494054922,0.1994095161766358,74.29057278942423,81580.37496483432,65827.8954234562,298,0.2865218300149077,2140.573319674132
7,Standard ReCom,2588,0.16153545638539926,0.19898273535228575,74.34748857078364,81755.85108152483,65982.59975494634,298,0.286274329799066,2145.1935595969576
8,Standard ReCom,2557,0.1638440646026963,0.20415830676412317,74.12461106297302,80619.5538958639,65136.06553927321,298,0.28674766050481265,2114.6556993539925
9,Standard ReCom,2541,0.1657540988208667,0.2064128930800454,72.84564034905254,79774.73347822063,64521.74205833088,292,0.2745288152826915,2122.9836980213327
10,Standard ReCom,2565,0.1635375649099945,0.20467936237009107,73.2835115233309,80715.86097534256,65141.45136266016,293,0.27816294294665933,2121.006699297958
11,Standard ReCom,2541,0.16561275858492103,0.21014031589391727,72.6917737947582,79512.65400451026,64400.55612168124,283,0.27821678911178205,2116.141371587327
12,Standard ReCom,2544,0.16503464082238692,0.2097949131915281,72.83717355296864,79585.55523744978,64469.57078037572,285,0.2779868684664513,2114.234567143544
13,Standard ReCom,2566,0.1627459300386157,0.20737779745720267,73.03795148773632,80483.69175990213,65120.415549089295,285,0.2784038980239156,2135.1648128340207
14,Standard ReCom,2562,0.1631815217620606,0.20749257086102996,72.86391073401208,80409.38664458533,65046.48490037128,282,0.27877937984433343,2137.819660549378
15,Standard ReCom,2551,0.1636967191708679,0.20830723884240257,72.67780559161548,80180.29721220957,64859.11189650033,275,0.2785437047801613,2140.1995045622843
16,Standard ReCom,2508,0.16561486510145101,0.21214233632821425,72.22258513859873,79165.13808990632,63988.209193780596,279,0.28330813803759436,2144.1959549917647
17,Standard ReCom,2484,0.1741462772224357,0.24278711993496155,71.30552925438514,78114.74331572837,63234.81837793195,278,0.27543422795421596,2144.8711708876626
18,Standard ReCom,2448,0.17483840433149062,0.24514342986974627,70.8879690356583,77049.22557660085,62268.585459903334,276,0.2720338590105228,2137.112976600494
19,Standard ReCom,2409,0.17345961342705835,0.24693002186666396,71.03117794084923,75955.6963074673,61354.734720674154,277,0.2745433335860497,2108.897646119019
20,Standard ReCom,2384,0.17214514594611793,0.24731857549542616,71.12253653886992,75793.8746301984,61041.78636410701,278,0.279593429347922,2100.162662448922
21,Standard ReCom,2430,0.17019348727453737,0.2420943734204533,71.60382137181921,77389.86076882572,62195.29454660949,273,0.279171312997774,2124.3514659351813
22,Standard ReCom,2440,0.1730165266520085,0.24211416246245154,70.86316837460447,77393.9264229085,62413.06288556591,268,0.27616131449208564,2158.3377739467014
23,Standard ReCom,2448,0.1717604172878224,0.2415003868382352,71.1177585049219,77621.80766592809,62621.19378834066,264,0.27471294303435523,2152.7800871923996
24,Standard ReCom,2427,0.17220277979624582,0.243726065553869,70.86993931300121,76651.63883278595,61959.24401964757,265,0.27514745196288987,2139.9258447191505
25,Standard ReCom,2432,0.17192464672108124,0.2419575914753182,71.1336370925477,77504.07921694472,62239.679590648506,264,0.28181123863067564,2144.3789888908977
26,Standard ReCom,2392,0.17500854377137048,0.2479813157708013,70.51985673796418,75718.17961241656,61018.170004371124,263,0.2787762551243656,2128.127882497145
27,Standard ReCom,2400,0.17649271761624574,0.2473163115405703,70.21169663706952,75989.18253010501,61368.105016096466,262,0.22423635210484885,2144.2013714228437
28,Standard ReCom,2384,0.17662809852175326,0.24909668998394535,70.19340343365027,75476.62956935831,60918.08712785676,262,0.22500554491978444,2123.095210439928
29,Standard ReCom,2340,0.1821490797744498,0.25535303160648154,69.67687499954694,73792.29647101792,59666.34789145745,257,0.2232627178724013,2091.5732101721305
30,Standard ReCom,2359,0.18174399339610803,0.25497786322176175,70.00573460330688,74085.92055220428,59925.773780769865,275,0.22165652255951973,2094.871271865479
31,Standard ReCom,2342,0.18348861480773207,0.2563769835317361,69.49442839535844,73601.09321887523,59434.31256634293,275,0.22458124433325552,2099.149342201238
32,Standard ReCom,2324,0.19064575149120197,0.2632610998476788,68.94195748077445,72539.36326176666,58976.46568880732,270,0.21790151527072835,2109.2409812453466
33,Standard ReCom,2321,0.1877996054880824,0.2626212076637096,69.24996832768673,72391.24932754687,58937.276487518466,274,0.2157612624874076,2103.804700432944
34,Standard ReCom,2318,0.18805667018960665,0.2645850228610301,69.0000733281291,72084.26425266833,58674.50656872767,272,0.21581209108471844,2090.9836681524466
35,Standard ReCom,2276,0.190554509872466,0.26839045491138236,68.31472475727455,70848.07891595249,57583.16764438246,265,0.21891704617740937,2077.593329764247
36,Standard ReCom,2303,0.18808025282920082,0.2639825592165625,68.57270610897281,71748.43958955495,58184.15699794053,265,0.22103506394576986,2094.523009008421
